"Date","Price","Open","High","Low","Vol.","Change %"
"02/10/2023","86.98","85.07","87.01","84.94","330.95K","3.67%"
"02/09/2023","83.90","83.77","84.44","82.80","332.46K","0.16%"
"02/08/2023","83.77","85.17","85.64","83.47","252.94K","-1.67%"
"02/07/2023","85.19","83.38","85.49","82.78","508.25K","2.18%"
"02/06/2023","83.37","83.58","83.82","82.02","255.79K","-0.04%"
"02/03/2023","83.40","83.41","85.36","82.96","515.04K","-0.14%"
"02/02/2023","83.52","85.03","85.67","82.93","712.24K","-1.28%"
"02/01/2023","84.60","86.11","86.34","83.42","562.82K","-2.51%"
"01/31/2023","86.78","86.15","87.85","85.37","455.76K","0.81%"
"01/30/2023","86.08","88.10","88.24","86.08","339.70K","-2.79%"
"01/27/2023","88.55","88.34","89.74","87.48","367.12K","-0.27%"
"01/26/2023","88.79","87.97","89.04","85.38","506.97K","1.92%"
"01/25/2023","87.12","86.75","87.68","84.75","333.72K","-0.48%"
"01/24/2023","87.54","90.45","90.45","87.29","301.99K","-2.72%"
"01/23/2023","89.99","89.49","90.37","88.99","367.90K","0.67%"
"01/20/2023","89.39","88.11","89.85","87.46","352.81K","1.70%"
"01/19/2023","87.90","86.48","88.10","85.66","372.78K","1.60%"
"01/18/2023","86.52","89.83","91.05","85.86","592.00K","-2.90%"
"01/17/2023","89.10","89.91","90.86","88.50","415.01K","-0.32%"
"01/13/2023","89.39","88.40","90.38","87.00","593.79K","1.27%"
"01/12/2023","88.27","85.55","89.55","85.15","632.75K","3.43%"
"01/11/2023","85.34","85.11","86.40","84.75","485.00K","1.69%"
"01/10/2023","83.92","83.08","84.26","80.62","332.41K","1.19%"
"01/09/2023","82.93","84.22","85.99","82.90","538.20K","-0.59%"
"01/06/2023","83.42","82.06","85.13","81.12","350.01K","2.91%"
"01/05/2023","81.06","81.02","81.31","79.68","304.10K","0.05%"
"01/04/2023","81.02","80.69","82.07","80.00","391.80K","-0.89%"
"01/03/2023","81.75","86.38","87.17","80.83","522.52K","-6.06%"
"12/30/2022","87.02","85.27","87.30","85.09","318.70K","1.23%"
"12/29/2022","85.96","85.36","86.77","84.33","259.88K","0.97%"
"12/28/2022","85.13","87.60","87.93","83.84","388.61K","-2.95%"
"12/27/2022","87.72","88.20","88.20","86.14","299.89K","0.03%"
"12/23/2022","87.69","84.72","87.85","84.47","292.09K","3.86%"
"12/22/2022","84.43","87.28","88.04","83.39","553.78K","-3.33%"
"12/21/2022","87.34","86.99","87.95","85.11","434.46K","2.30%"
