"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2016","76.18","76.53","76.71","76.07","8.68M","-0.51%"
"05/10/2016","76.57","76.20","76.65","76.07","20.18M","1.40%"
"05/09/2016","75.51","75.44","75.55","75.24","2.21M","0.12%"
"05/06/2016","75.42","74.52","75.68","74.36","4.47M","0.98%"
"05/05/2016","74.69","75.07","75.22","74.55","2.52M","-0.37%"
"05/04/2016","74.97","75.14","75.41","74.83","2.44M","-0.46%"
"05/03/2016","75.32","75.05","75.45","75.01","2.61M","-0.24%"
"05/02/2016","75.50","75.07","75.61","74.83","3.11M","0.49%"
"04/29/2016","75.13","76.23","76.23","74.69","2.83M","-1.79%"
"04/28/2016","76.50","76.11","76.81","75.96","2.83M","0.83%"
"04/27/2016","75.87","75.57","75.99","75.31","2.22M","0.11%"
"04/26/2016","75.79","75.60","76.07","75.60","2.29M","0.16%"
"04/25/2016","75.67","75.47","75.70","75.15","2.01M","0.24%"
"04/22/2016","75.49","74.87","75.76","74.86","3.21M","0.81%"
"04/21/2016","74.88","75.68","75.83","74.79","5.10M","-0.94%"
"04/20/2016","75.59","75.92","76.33","75.59","4.81M","-0.29%"
"04/19/2016","75.81","76.15","76.24","75.71","3.71M","-0.28%"
"04/18/2016","76.02","75.63","76.16","75.61","2.10M","0.34%"
"04/15/2016","75.76","75.98","76.04","75.52","3.31M","-0.17%"
"04/14/2016","75.89","76.57","76.57","75.62","2.86M","-1.12%"
"04/13/2016","76.75","76.77","76.93","76.69","2.24M","0.09%"
"04/12/2016","76.68","76.67","76.99","76.36","2.07M","-0.14%"
"04/11/2016","76.79","76.64","77.21","76.61","1.86M","0.35%"
"04/08/2016","76.52","76.75","76.80","76.14","2.41M","0.26%"
"04/07/2016","76.32","75.52","76.58","75.50","5.24M","0.59%"
"04/06/2016","75.87","75.45","75.89","74.99","1.29M","0.56%"
"04/05/2016","75.45","76.02","76.14","75.21","2.45M","-1.05%"
"04/04/2016","76.25","76.33","76.40","76.04","1.14M","0.07%"
"04/01/2016","76.20","75.96","76.25","75.79","1.71M","0.16%"
"03/31/2016","76.08","76.00","76.28","75.74","2.12M","0.17%"
"03/30/2016","75.95","76.39","76.39","75.37","3.97M","-0.09%"
"03/29/2016","76.02","75.81","76.17","75.37","2.27M","0.45%"
"03/28/2016","75.68","75.70","76.08","75.39","3.02M","0.03%"
"03/24/2016","75.66","76.13","76.44","74.68","6.62M","-0.98%"
"03/23/2016","76.41","76.97","77.23","76.20","2.48M","-0.92%"
"03/22/2016","77.12","76.54","77.34","76.44","3.18M","0.42%"
"03/21/2016","76.80","76.50","76.90","76.44","2.98M","0.30%"
"03/18/2016","76.57","76.20","76.79","75.88","4.74M","0.78%"
"03/17/2016","75.98","76.03","76.40","75.93","2.80M","-0.31%"
"03/16/2016","76.22","75.63","76.25","75.63","2.92M","0.63%"
"03/15/2016","75.74","76.12","76.47","75.67","12.46M","-0.69%"
"03/14/2016","76.27","75.99","76.71","75.99","4.71M","-0.56%"
"03/11/2016","76.70","76.65","76.85","76.34","4.50M","0.38%"
"03/10/2016","76.41","76.51","76.75","75.94","3.77M","-0.29%"
